Transaction_ID,Date,SKU,Category,Sub_category,Product_Name,unit_price,total_items,is_special,total_cost,Customer_Name,Gender,Age,City,payment_method,access_url
2534877307,2023-07-11,4299950P,Drinks,Coffee Drinks,Coffee Capsules,0.55,1,False,0.55,Joel Parsons,male,68,Sydney,Coupons,Mobile App
4736430836,2018-10-10,5179137P,Drinks,Soft drinks,Soft drink bottles,0.8,7,True,4.48,Mary Perez,female,48,Sydney,Credit Card,Mobile App
3909273949,2018-05-22,5615523P,Pantry,"Chips, crackers & snacks",Muesli bars & fruit snacks,1.28,5,False,6.4,Jillian Jimenez,female,57,Sydney,Credit Card,Mobile App
1288094639,2022-09-13,4474302P,Pantry,Confectionery,Chocolate bars,4.26,9,False,38.339999999999996,Brian Fowler,male,48,Perth,Coupons,Mobile App
6813486010,2023-02-09,4492133P,Meat & seafood,Pork,Pork marinade,14.0,5,False,70.0,Christy Valentine,female,65,Melbourne,Debit Card,Mobile App
8672050103,2020-12-08,4293374P,Fruit & vegetables,Vegetables,Potatoes,2.75,6,True,13.200000000000001,Megan Reyes,female,22,Perth,Credit Card,Mobile App
1001350938,2023-02-25,5358770P,Meat & seafood,Seafood,Smoked and cured fish,17.6,8,False,140.8,Donald Harper,male,64,Melbourne,Coupons,Website
6839159988,2024-08-02,5046009P,Drinks,Tea Drinks,Tea Loose Leaf,2.37,4,False,9.48,Mark Parker,male,54,Gold Coast,Credit Card,Mobile App
1565824092,2023-10-24,4444323P,Drinks,Soft drinks,Mixers,5.38,2,False,10.76,Felicia Brennan,female,86,Sydney,Debit Card,Mobile App
3742652437,2022-05-13,5443461P,"Dairy, eggs & fridge",Cheese,Specialty & entertaining cheese,77.0,3,False,231.0,Lisa Williams,female,48,Brisbane,Coupons,Mobile App
8720574999,2019-07-18,5618430P,Pantry,"Chips, crackers & snacks",Muesli bars & fruit snacks,1.2,6,False,7.199999999999999,Jessica Mitchell,female,63,Melbourne,Debit Card,Mobile App
9040232963,2022-12-09,5216700P,Pantry,Oils & vinegars,Vinegar,2.02,5,False,10.1,Connie Perez,female,68,Melbourne,Coupons,Mobile App
2943729432,2024-06-08,1981450P,Pantry,Confectionery,Boxed chocolate,6.67,10,False,66.7,Carmen Nelson,female,70,Sydney,Coupons,Mobile App
3992274957,2023-09-03,3499705P,Drinks,Coffee Drinks,Coffee Ground,12.0,9,False,108.0,Lisa Gay,female,73,Brisbane,Coupons,Mobile App
3941615449,2021-01-15,5443304P,"Dairy, eggs & fridge",Cheese,Cheddar & tasty cheese,52.27,8,False,418.16,Jacqueline Snyder,female,64,Sydney,Debit Card,Mobile App
1446272445,2024-06-21,5899770P,Pantry,Confectionery,Chocolate bags,3.28,8,False,26.24,Carly Webster,female,60,Perth,Coupons,Mobile App
4347718489,2022-01-26,1260302P,Pantry,"Chips, crackers & snacks",Potato chips,2.68,1,False,2.68,Hannah Chavez,female,61,Brisbane,Debit Card,Mobile App
8481142332,2022-04-25,5259688P,Meat & seafood,Pork,Pork marinade,28.57,7,False,199.99,Whitney Warren,female,48,Brisbane,Debit Card,Mobile App
1316302496,2021-02-04,4995407P,Pantry,Sauces,Pizza & pasta,1.0,1,False,1.0,Damon Chavez,male,57,Perth,Coupons,Website
8920422090,2019-05-26,7117243P,"Dairy, eggs & fridge",Cheese,Feta cheese,38.5,4,False,154.0,Cheryl Powell,female,81,Sydney,Coupons,Website
8771449998,2022-03-10,2481318P,Drinks,Soft drinks,Mixers,4.9,10,False,49.0,Shannon Duncan,female,67,Brisbane,Debit Card,Mobile App
5302641487,2024-07-12,4223867P,"Dairy, eggs & fridge",Cheese,Sliced cheese,34.88,7,False,244.16000000000003,Mary Pearson,female,49,Sydney,Debit Card,Website
1479816681,2021-12-22,3984427P,Pantry,Coffee,Ground coffee,7.6,6,False,45.599999999999994,Deborah Cook,female,82,Brisbane,Coupons,Mobile App
4531549099,2023-12-05,8490209P,Pantry,Breakfast,Family favourites,2.03,10,False,20.299999999999997,Bonnie Hernandez,female,40,Melbourne,Credit Card,Mobile App
4021034980,2022-05-02,5485836P,Pantry,"Jams, honey & spreads",Nut spreads,4.91,1,False,4.91,Melanie Shaw,female,36,Melbourne,Credit Card,Mobile App
2075306278,2020-02-18,9826123P,Drinks,Soft drinks,Mixers,3.52,9,False,31.68,Ebony Kaiser,female,54,Sydney,Credit Card,Website
2743535818,2020-07-10,9505152P,Pantry,Tea,Black,3.5,10,False,35.0,Janet Bryan,female,52,Melbourne,Coupons,Mobile App
9344408933,2023-10-24,3024300P,Meat & seafood,Seafood,Prepacked seafood,99.43,6,False,596.58,Jennifer Franco,female,50,Melbourne,Credit Card,Website
1546256576,2023-04-24,5986933P,Pantry,Confectionery,Lollies,2.94,6,False,17.64,Fernando Morton,male,65,Melbourne,Debit Card,Mobile App
6676266548,2018-03-15,3831517P,Drinks,Soft drinks,Kombucha & other drinks,4.8,6,False,28.799999999999997,Rebecca Nguyen,female,64,Perth,Credit Card,Mobile App
7953735962,2023-10-21,3033935P,"Dairy, eggs & fridge",Milk,Milk flavoured,7.4,8,False,59.2,Tracey Edwards,female,43,Perth,Debit Card,Website
7896584865,2023-03-11,4930558P,Drinks,Coffee Drinks,Beans Coffee,6.8,8,False,54.4,Amanda Knight,female,48,Sydney,Coupons,Mobile App
8427915092,2020-01-22,5574776P,Bakery,Packaged Cakes & Sweet Treats,Sweet Brioche,2.32,7,False,16.24,Michelle Williams,female,69,Melbourne,Coupons,Mobile App
6783171541,2019-04-24,3515721P,Pantry,Breakfast,Breakfast muesli,1.84,9,False,16.560000000000002,Brandi Foster,female,57,Perth,Debit Card,Mobile App
9796521898,2018-06-09,2714948P,Pantry,Sauces,Recipe & meal bases,4.52,6,False,27.119999999999997,Yolanda Woods,female,71,Melbourne,Credit Card,Mobile App
5941865754,2018-05-27,3675692P,Fruit & vegetables,Vegetables,Eggplant,9.0,9,False,81.0,Denise Nelson,female,68,Canberra,Debit Card,Website
2720899453,2023-04-02,5556592P,Pantry,Confectionery,Lollies,2.42,8,False,19.36,Kimberly Williams,female,57,Melbourne,Coupons,Mobile App
2859617416,2021-08-31,3290712P,Drinks,Energy drinks,Multipack cans,4.33,4,False,17.32,Harold Johnson,male,71,Melbourne,Coupons,Mobile App
3315577136,2024-06-30,4312843P,Pantry,Breakfast,Breakfast muesli,1.66,3,False,4.9799999999999995,Olivia George,female,60,Adelaide,Debit Card,Mobile App
5514548428,2018-12-21,153941P,Pantry,"Chips, crackers & snacks",Popcorn,2.0,8,False,16.0,Lisa Walker,female,63,Brisbane,Credit Card,Mobile App
4007489221,2023-08-01,4873126P,Pantry,"Chips, crackers & snacks",Muesli bars & fruit snacks,2.38,7,False,16.66,Mary Tate,female,53,Canberra,Credit Card,Mobile App
7240252658,2020-11-22,6977600P,Pantry,"Chips, crackers & snacks",Crackers & crispbreads,2.52,6,False,15.120000000000001,Sheila Wilson,female,31,Sydney,Debit Card,Mobile App
2214811456,2019-01-31,3243392P,Pantry,"Chips, crackers & snacks",Muesli bars & fruit snacks,4.38,2,False,8.76,Alexandra Johnson,female,50,Perth,Debit Card,Website
8052775517,2023-01-09,329607P,Pantry,"Chips, crackers & snacks",Biscuits & cookies,2.25,7,False,15.75,Sandra Newman,female,62,Adelaide,Coupons,Website
2622546581,2023-06-19,1726034P,Drinks,Sports drinks,Sports drink,7.0,6,False,42.0,Emily Mccoy,female,51,Adelaide,Credit Card,Mobile App
4909561337,2019-11-09,6165014P,"Dairy, eggs & fridge",Cheese,Cheese snacks,63.7,2,False,127.4,Maria Holland,female,54,Melbourne,Credit Card,Mobile App
3432365712,2019-02-28,4964389P,Pantry,"Chips, crackers & snacks",Biscuits & cookies,2.85,7,False,19.95,Kristen Manning,female,46,Perth,Coupons,Mobile App
8957189385,2023-03-06,8951630P,Pantry,Sauces,Pizza & pasta,1.32,4,False,5.28,Michael Ramirez,male,63,Sydney,Debit Card,Mobile App
1023187222,2018-01-24,2351593P,Pantry,Confectionery,Chocolate blocks,1.94,7,False,13.58,Nicole Armstrong,female,42,Melbourne,Coupons,Mobile App
3288652551,2020-04-02,5012222P,Pantry,Tea,Herbal,0.44,1,False,0.44,Jaclyn Martinez,female,56,Sydney,Debit Card,Mobile App
9759886890,2022-05-03,4654020P,Bakery,Packaged Breads,Digestive Health & Speciality Bread,1.96,9,False,17.64,Lindsey Shaw,female,42,Brisbane,Credit Card,Website
3825280606,2019-09-28,4407269P,Drinks,Coffee Drinks,Mixes Coffee,0.94,7,False,6.58,Steven Briggs,male,55,Melbourne,Coupons,Website
3981905183,2019-03-06,5360626P,Pantry,Tea,Herbal,5.65,3,False,16.950000000000003,Kayla Hansen,female,24,Adelaide,Coupons,Website
6550207077,2023-05-31,4200056P,Fruit & vegetables,Vegetables,Potatoes,6.0,9,False,54.0,Kristen Ashley,female,74,Sydney,Debit Card,Website
1270916652,2023-07-24,4333333P,"Dairy, eggs & fridge",Dairy,Yoghurt,1.44,2,False,2.88,Jean Jones,female,48,Sydney,Coupons,Mobile App
5381093727,2018-05-04,3812716P,Drinks,Soft drinks,Soft drink bottles,1.41,1,False,1.41,Bryan Cowan,male,54,Brisbane,Coupons,Website
2394828316,2023-06-29,3247510P,Pantry,Tea,Herbal,0.32,9,True,2.304,Angela Hodge,female,55,Sydney,Credit Card,Mobile App
2083305877,2018-04-04,9012814P,Meat & seafood,Beef & veal,Beef & Veal Mince,1.4,3,False,4.199999999999999,Brandi Moore,female,40,Melbourne,Coupons,Website
3639924058,2020-01-19,5484560P,Drinks,Soft drinks,Soft drink cans,7.63,4,False,30.52,Veronica White,female,60,Adelaide,Debit Card,Website
7834264968,2021-07-05,4964935P,Pantry,Breakfast,Breakfast oats,1.41,5,True,5.640000000000001,Victoria Martin,female,45,Perth,Credit Card,Website
5837805002,2022-09-26,2350557P,Pantry,Confectionery,Chocolate blocks,2.92,7,False,20.439999999999998,Daniel Rogers,male,48,Canberra,Coupons,Mobile App
1104095184,2024-01-28,2364471P,"Dairy, eggs & fridge",Eggs,Free range eggs,1.2,3,False,3.5999999999999996,Joan Warner,female,66,Sydney,Credit Card,Mobile App
4662763589,2019-06-29,3496616P,Fruit & vegetables,Fruit,Passionfruit,7.9,4,False,31.6,Donald Stark,male,67,Perth,Coupons,Mobile App
1084380757,2020-12-20,3247542P,Drinks,Tea Drinks,Tea Herbal,0.34,8,False,2.72,Michelle Wood,female,60,Brisbane,Coupons,Mobile App
5285386308,2023-03-18,3964474P,Pantry,"Chips, crackers & snacks",Biscuits & cookies,3.9,10,False,39.0,Laura Carroll,female,42,Melbourne,Debit Card,Mobile App
1594389056,2022-08-20,9475969P,Pantry,Sauces,Recipe & meal bases,5.18,6,False,31.08,Kenneth Hood,male,43,Melbourne,Credit Card,Mobile App
7815178924,2019-10-21,4618639P,Pantry,Oils & vinegars,Vinegar,3.42,10,False,34.2,Allison Mercado,female,69,Melbourne,Credit Card,Mobile App
3448972591,2023-03-15,3633058P,"Dairy, eggs & fridge",Cheese,Cheddar & tasty cheese,50.0,10,False,500.0,Brittany Bennett,female,61,Melbourne,Debit Card,Mobile App
2097505912,2022-09-14,6690772P,Pantry,"Jams, honey & spreads",Nut spreads,1.3,10,False,13.0,Paul Pham,male,33,Perth,Debit Card,Mobile App
9846559474,2018-04-21,3022892P,Pantry,"Chips, crackers & snacks",Muesli bars & fruit snacks,4.27,10,False,42.699999999999996,Andrea Edwards,female,79,Sydney,Coupons,Mobile App
3486898109,2023-11-20,1198479P,"Dairy, eggs & fridge",Dairy,Yoghurt,0.83,3,False,2.4899999999999998,Megan Campbell,female,53,Melbourne,Coupons,Website
1157544507,2019-03-21,1758020P,Drinks,Tea Drinks,Tea Herbal,20.42,3,False,61.260000000000005,Frances Owens,female,47,Melbourne,Credit Card,Mobile App
3908487687,2021-06-13,4229105P,Pantry,Confectionery,Chocolate blocks,4.99,1,False,4.99,Brandon Guerra,male,77,Melbourne,Debit Card,Mobile App
7904000976,2021-08-25,4628676P,Fruit & vegetables,Vegetables,Tomatoes,3.9,4,False,15.6,Mark Grant,male,57,Melbourne,Debit Card,Website
4998855349,2018-08-23,3026270P,"Dairy, eggs & fridge",Milk,Milk flavoured,5.67,10,False,56.7,Matthew Goodwin,male,46,Brisbane,Debit Card,Mobile App
2447961761,2018-12-12,3529191P,Drinks,Soft drinks,Kombucha & other drinks,5.19,6,False,31.14,Laura Hart,female,66,Perth,Coupons,Mobile App
6750354777,2022-08-02,3550358P,Pantry,"Chips, crackers & snacks",Rice & corn snacks,8.21,8,False,65.68,Shawn Malone,male,42,Perth,Debit Card,Mobile App
4692434862,2020-03-23,4514655P,"Dairy, eggs & fridge",Dairy,Yoghurt,1.8,8,False,14.4,Laura Schwartz,female,60,Brisbane,Debit Card,Website
9653334443,2020-07-23,3613072P,Drinks,Coffee Drinks,Coffee Capsules,0.8,7,False,5.6000000000000005,Valerie Pearson,female,67,Darwin,Credit Card,Mobile App
9357894710,2022-11-14,5647960P,"Dairy, eggs & fridge",Milk,Milk flavoured,9.22,6,True,44.25600000000001,Mandy Martin,female,48,Melbourne,Credit Card,Website
2894221133,2023-02-04,2507921P,Pantry,"Chips, crackers & snacks",Muesli bars & fruit snacks,5.15,5,False,25.75,Samantha Romero,female,57,Perth,Credit Card,Mobile App
7735576706,2020-02-10,3984100P,Drinks,Coffee Drinks,Mixes Coffee,0.74,7,False,5.18,Ashley Oconnell,female,42,Brisbane,Credit Card,Mobile App
6601166685,2020-03-15,5297417P,Pantry,Breakfast,Breakfast muesli,1.53,3,False,4.59,James Gray,male,69,Melbourne,Debit Card,Mobile App
3993284368,2021-09-15,7174994P,Fruit & vegetables,Fruit,Mandarins,3.5,8,False,28.0,Colleen Brown,female,67,Sydney,Coupons,Mobile App
9004479224,2020-11-24,5179137P,Drinks,Soft drinks,Kombucha & other drinks,0.6,1,True,0.48,Kaitlyn Franco,female,45,Brisbane,Debit Card,Mobile App
9398196273,2018-09-01,3618189P,Drinks,Tea Drinks,Tea Herbal,0.5,8,False,4.0,Amanda Williams,female,61,Sydney,Credit Card,Mobile App
3925790071,2024-02-24,4584071P,Fruit & vegetables,Vegetables,Lettuce,2.4,9,False,21.599999999999998,Michelle Fitzpatrick,female,33,Sydney,Coupons,Mobile App
6504140591,2022-02-02,2917923P,"Dairy, eggs & fridge",Milk,Probiotic milk,0.62,2,False,1.24,Robert Juarez,male,41,Sydney,Debit Card,Mobile App
4568128378,2018-03-17,3582547P,Meat & seafood,Beef & veal,Beef steaks,40.0,9,False,360.0,Jason Keith,male,60,Sydney,Debit Card,Mobile App
5455224240,2024-05-09,3399256P,Pantry,Confectionery,Lollies,3.27,6,False,19.62,Victoria Rios,female,66,Brisbane,Debit Card,Website
5968230061,2023-11-09,3898609P,Pantry,"Chips, crackers & snacks",Muesli bars & fruit snacks,8.75,4,False,35.0,Kara Zuniga,female,73,Melbourne,Debit Card,Website
2153729135,2019-12-01,3310194P,"Dairy, eggs & fridge",Dairy,Yoghurt,1.18,9,False,10.62,Carla Hernandez,female,52,Perth,Debit Card,Website
6934507271,2022-11-15,4308904P,Pantry,Breakfast,Breakfast muesli,1.61,9,False,14.49,James Brown,male,54,Canberra,Credit Card,Website
2945844079,2021-04-20,397447P,Pantry,Coffee,Ground coffee,5.45,2,False,10.9,Dennis Walters,male,79,Melbourne,Credit Card,Mobile App
5388295778,2020-08-09,7452179P,Pantry,Oils & vinegars,Oil,2.62,3,False,7.86,Tara Morrow,female,54,Melbourne,Credit Card,Mobile App
7191642497,2019-02-01,140804P,Fruit & vegetables,Vegetables,Onion & leeks,0.0,10,False,0.0,Annette Lin,female,49,Melbourne,Debit Card,Website
2276349863,2021-08-26,8506546P,Pantry,"Chips, crackers & snacks",Biscuits & cookies,3.2,1,False,3.2,Krystal Frey,female,63,Canberra,Debit Card,Mobile App
1114328018,2018-08-21,8984945P,Fruit & vegetables,Fruit,Mandarins,2.95,3,False,8.850000000000001,Kimberly Lewis,female,50,Brisbane,Debit Card,Mobile App
3034255194,2022-08-14,1024401P,Pantry,"Chips, crackers & snacks",Crackers & crispbreads,3.41,5,False,17.05,Laura Hanson,female,100,Sydney,Credit Card,Mobile App
9343916506,2021-12-28,1726012P,Drinks,Sports drinks,Sports drink,6.08,7,False,42.56,Clayton Cruz,male,54,Sydney,Coupons,Website
4903737791,2018-10-22,4969258P,Pantry,Confectionery,Lollies,7.51,5,False,37.55,Karen Hart,female,54,Gold Coast,Debit Card,Mobile App
9577097280,2022-10-05,3763348P,Pantry,"Chips, crackers & snacks",Crackers & crispbreads,8.43,6,False,50.58,Amy Harvey,female,60,Melbourne,Credit Card,Website
1509950586,2018-08-04,8660659P,Pantry,"Chips, crackers & snacks",Muesli bars & fruit snacks,4.37,5,False,21.85,Ryan Nichols,male,39,Brisbane,Coupons,Website
9795016309,2022-12-17,8492066P,Pantry,Breakfast,Family favourites,2.58,7,False,18.060000000000002,Lauren Flowers,female,47,Brisbane,Credit Card,Website
5608092485,2020-11-19,4873363P,Drinks,Sports drinks,Sports drink,6.63,4,False,26.52,Aimee Lester,female,38,Perth,Credit Card,Mobile App
3431621930,2022-02-14,3516054P,Pantry,Coffee,Coffee beans,3.57,8,False,28.56,Ashley Medina,female,48,Gold Coast,Credit Card,Mobile App
3233747428,2022-07-26,9043363P,Drinks,Energy drinks,Multipack cans,13.08,10,False,130.8,Sandy Nelson,female,52,Canberra,Debit Card,Website
1950289640,2024-07-21,3267958P,Pantry,"Chips, crackers & snacks",Muesli bars & fruit snacks,5.0,6,False,30.0,Ashley Sweeney,female,45,Perth,Debit Card,Mobile App
3866559060,2021-01-11,6561805P,Meat & seafood,Seafood,Smoked and cured fish,105.0,10,False,1050.0,Jeffrey Williamson,male,42,Melbourne,Debit Card,Website
2561190568,2023-10-14,3757935P,Pantry,"Chips, crackers & snacks",Crackers & crispbreads,5.25,9,False,47.25,Mia Rodriguez,female,59,Sydney,Credit Card,Mobile App
5769784999,2023-08-26,161597P,Pantry,Confectionery,Medicated lozenges,6.25,2,False,12.5,Kathryn Powers,female,63,Melbourne,Coupons,Mobile App
6246995362,2023-10-17,3123470P,"Dairy, eggs & fridge",Eggs,Barn eggs,1.02,3,False,3.06,Shannon Miller,female,26,Melbourne,Coupons,Mobile App
8630906250,2020-04-10,4425023P,Pantry,Confectionery,Chocolate bars,3.33,4,True,10.656,Jeff Lewis,male,70,Melbourne,Credit Card,Website
2988485501,2018-10-14,3994748P,Pantry,Breakfast,Breakfast muesli,1.0,3,False,3.0,Katherine Johnson,female,45,Perth,Coupons,Mobile App
3293352568,2020-03-05,6993708P,Pantry,"Jams, honey & spreads",Jams,2.19,5,False,10.95,James Parker,male,56,Melbourne,Coupons,Mobile App
3136125692,2020-08-15,3150860P,Pantry,"Chips, crackers & snacks",Popcorn,2.2,4,False,8.8,Rachel Leonard,female,56,Brisbane,Debit Card,Mobile App
1073447579,2022-07-22,3590104P,Pantry,Breakfast,Breakfast muesli,3.0,9,False,27.0,Karen Anderson,female,55,Melbourne,Credit Card,Website
1700762002,2023-01-17,5603841P,Drinks,Soft drinks,Kombucha & other drinks,5.0,2,False,10.0,Mandy Young,female,53,Brisbane,Coupons,Mobile App
1404506789,2021-03-08,7233528P,Fruit & vegetables,Vegetables,Broccoli & cauliflower,7.5,3,False,22.5,Diane Vazquez,female,79,Melbourne,Credit Card,Mobile App
2300201320,2021-11-02,116708P,Pantry,Coffee,Coffee mixes,2.62,2,False,5.24,Anthony Frost,male,50,Sydney,Debit Card,Mobile App
6180685114,2020-03-09,3022054P,Pantry,"Chips, crackers & snacks",Muesli bars & fruit snacks,2.32,10,False,23.2,Karla Davis,female,31,Melbourne,Debit Card,Website
6895366864,2018-08-15,1279800P,Pantry,Sauces,Recipe & meal bases,0.68,7,False,4.760000000000001,Deborah Matthews,female,66,Melbourne,Debit Card,Mobile App
5287962426,2019-03-27,444503P,Fruit & vegetables,Fruit,Pears,3.5,3,False,10.5,Tiffany Perez,female,48,Sydney,Credit Card,Mobile App
6460529850,2022-07-30,3874484P,Pantry,"Chips, crackers & snacks",Potato chips,10.0,10,False,100.0,Tina Koch,female,45,Melbourne,Coupons,Website
8451910134,2024-06-29,3247123P,Pantry,Tea,Herbal,0.5,2,False,1.0,Sylvia Parker,female,82,Sydney,Coupons,Mobile App
5045460300,2022-04-01,7746034P,Pantry,Sauces,Pizza & pasta,1.23,9,False,11.07,James Bell,male,53,Perth,Coupons,Mobile App
2915643429,2021-09-11,3529205P,Drinks,Soft drinks,Kombucha & other drinks,5.15,4,True,16.48,Brandon Drake,male,53,Melbourne,Credit Card,Mobile App
9135043146,2022-02-20,4382587P,Pantry,Confectionery,Chocolate bars,4.5,1,False,4.5,Angela Hardin,female,61,Melbourne,Credit Card,Mobile App
7982751426,2019-11-12,4308551P,Pantry,Breakfast,Gluten free cereal,3.75,9,False,33.75,Christian Moran,male,48,Adelaide,Debit Card,Mobile App
1511495747,2022-05-18,3762527P,Pantry,"Chips, crackers & snacks",Biscuits & cookies,3.27,10,False,32.7,Brittany Boyd,female,72,Melbourne,Coupons,Mobile App
2398813695,2020-04-10,3890630P,Drinks,Coffee Drinks,Coffee Capsules,0.52,10,False,5.2,Heather Watson,female,59,Melbourne,Coupons,Mobile App
1690494370,2023-04-10,4413658P,"Dairy, eggs & fridge",Cheese,Sliced cheese,17.0,2,True,27.200000000000003,Diane Miller,female,90,Perth,Coupons,Mobile App
9958398195,2019-02-17,5900530P,Fruit & vegetables,Fruit,Avocados,1.8,4,False,7.2,Robert Edwards,male,75,Perth,Debit Card,Website
7416469302,2022-11-11,2244491P,Drinks,Coffee Drinks,Mixes Coffee,2.94,7,False,20.58,Kelly Meadows,female,27,Perth,Credit Card,Mobile App
3131504624,2018-04-06,5016573P,Pantry,"Chips, crackers & snacks",Crackers & crispbreads,9.6,6,False,57.599999999999994,Robin Valenzuela,female,47,Sydney,Debit Card,Website
3083159590,2023-11-18,5225212P,Pantry,Sauces,Recipe & meal bases,9.27,5,False,46.349999999999994,Hayley Hodges,female,56,Brisbane,Coupons,Website
5335366767,2018-07-11,5032219P,Fruit & vegetables,Vegetables,Zucchini & squash,13.0,7,False,91.0,Joyce Pollard,female,58,Sydney,Debit Card,Website
5521423602,2023-04-05,2385391P,Pantry,Sauces,Recipe & meal bases,4.5,7,False,31.5,Kimberly Spencer,female,35,Sydney,Credit Card,Mobile App
7108815589,2020-07-16,3960994P,Pantry,"Chips, crackers & snacks",Rice & corn snacks,2.47,3,False,7.41,Mark Thompson,male,65,Melbourne,Credit Card,Mobile App
5950547242,2020-07-20,5105630P,Pantry,Breakfast,Breakfast cereal,0.92,10,False,9.200000000000001,John Miller,male,41,Brisbane,Debit Card,Website
3995254317,2024-02-21,4463984P,Pantry,"Jams, honey & spreads",Nut spreads,1.59,5,False,7.95,Austin Reyes,male,76,Brisbane,Credit Card,Website
4469759478,2021-04-19,5638700P,"Dairy, eggs & fridge",Milk,Soy & almond milk,3.24,2,False,6.48,Christina Gonzales,female,59,Brisbane,Coupons,Mobile App
7258310541,2024-03-15,3834344P,Drinks,Soft drinks,Mixers,1.88,5,False,9.399999999999999,Kimberly Valentine,female,46,Sydney,Coupons,Mobile App
9725126732,2021-01-21,3313782P,Pantry,"Chips, crackers & snacks",Biscuits & cookies,1.3,9,True,9.360000000000001,Tina Martin,female,68,Adelaide,Credit Card,Mobile App
6913411988,2020-08-05,4952142P,Pantry,Confectionery,Lollies,2.38,9,False,21.419999999999998,Sharon Ferguson,female,58,Sydney,Debit Card,Mobile App
1344042308,2021-04-18,4855850P,Pantry,"Chips, crackers & snacks",Potato chips,2.32,6,False,13.919999999999998,Derek Williams,male,65,Melbourne,Coupons,Mobile App
3604079483,2021-03-18,343415P,Pantry,Oils & vinegars,Oil,1.05,4,False,4.2,Kristi Smith,female,64,Melbourne,Debit Card,Mobile App
9840807591,2018-05-02,3984609P,Drinks,Tea Drinks,Tea Herbal,0.2,7,False,1.4000000000000001,Sean Fuller,male,56,Sydney,Credit Card,Mobile App
7052550687,2024-06-09,4894352P,Fruit & vegetables,Vegetables,Celery,4.5,7,False,31.5,Carolyn Paul,female,78,Sydney,Debit Card,Mobile App
9520218151,2020-03-26,5399166P,Drinks,Soft drinks,Kombucha & other drinks,1.48,3,False,4.4399999999999995,Sean Aguilar,male,47,Adelaide,Debit Card,Mobile App
2937615499,2021-07-26,7311916P,Pantry,Sauces,Pizza & pasta,1.49,8,False,11.92,Laurie Montgomery,female,43,Melbourne,Debit Card,Mobile App
9658853471,2021-06-11,5235533P,Pantry,Breakfast,Healthier start,1.13,9,False,10.169999999999998,Amy Stephens,female,49,Melbourne,Coupons,Mobile App
3566821830,2021-09-22,9468045P,Pantry,"Jams, honey & spreads",Nut spreads,1.96,2,False,3.92,Michael Mitchell,male,55,Brisbane,Debit Card,Website
1417677906,2023-08-28,5935149P,Pantry,"Jams, honey & spreads",Jams,1.69,8,False,13.52,Cheryl Ryan,female,40,Melbourne,Debit Card,Mobile App
4900590999,2023-12-31,3550358P,Pantry,"Chips, crackers & snacks",Rice & corn snacks,7.64,8,False,61.12,Bryan Wagner,male,75,Adelaide,Coupons,Mobile App
6653443440,2019-12-07,4989620P,Drinks,Tea Drinks,Tea Herbal,0.33,2,False,0.66,Maurice Campbell,male,48,Adelaide,Credit Card,Mobile App
5792427578,2021-04-19,4308325P,Pantry,Breakfast,Breakfast muesli,1.17,2,False,2.34,Brittney Henson,female,75,Sydney,Coupons,Mobile App
2313613715,2022-04-07,5349146P,Pantry,"Chips, crackers & snacks",Potato chips,4.74,9,False,42.660000000000004,Michelle Moreno,female,57,Brisbane,Coupons,Website
9789531368,2020-04-26,3897912P,"Dairy, eggs & fridge",Milk,Milk flavoured,6.8,8,False,54.4,Danielle Castro,female,46,Sydney,Debit Card,Mobile App
4441239362,2021-01-22,4651350P,Drinks,Tea Drinks,Tea Bubble,1.82,6,False,10.92,Amanda Gregory,female,50,Brisbane,Credit Card,Mobile App
6323953162,2019-04-15,6526134P,Pantry,"Chips, crackers & snacks",Pretzels & other snacks,100.0,5,False,500.0,Tanya Levine,female,21,Sydney,Coupons,Mobile App
6521157326,2023-01-27,5266490P,Pantry,Breakfast,On the go,0.98,4,False,3.92,Jessica Henry,female,49,Melbourne,Credit Card,Mobile App
4295434651,2018-07-29,3854807P,Meat & seafood,Seafood,Prepacked seafood,47.0,10,False,470.0,Abigail Jones,female,39,Perth,Credit Card,Mobile App
4605470717,2022-11-07,4514510P,"Dairy, eggs & fridge",Milk,Soy & almond milk,3.02,3,False,9.06,Gerald Davis,male,67,Melbourne,Coupons,Mobile App
9953791733,2021-12-10,5514923P,Pantry,"Chips, crackers & snacks",Biscuits & cookies,2.07,9,False,18.63,Karina Hester,female,49,Brisbane,Debit Card,Website
5138568761,2020-10-01,4398747P,Drinks,Soft drinks,Soft drink cans,6.11,4,False,24.44,Melvin Watkins,male,58,Melbourne,Debit Card,Website
8036647950,2022-06-07,5467867P,"Dairy, eggs & fridge",Milk,Full cream milk,2.3,3,False,6.8999999999999995,Amanda Ramos,female,77,Perth,Coupons,Mobile App
9901760201,2021-12-30,8491915P,Pantry,Breakfast,Breakfast cereal,1.42,4,False,5.68,Jennifer Hodges,female,48,Sydney,Debit Card,Website
8847706713,2024-02-14,9391552P,Drinks,Soft drinks,Soft drink cans,2.03,4,False,8.12,Patricia Mclaughlin,female,25,Brisbane,Credit Card,Mobile App
7878714929,2021-03-12,3193217P,Drinks,Coffee Drinks,Coffee Capsules,0.7,6,False,4.199999999999999,Darlene Hatfield,female,34,Sydney,Coupons,Mobile App
7997559682,2020-07-08,3984631P,Drinks,Tea Drinks,Tea Green,0.2,8,False,1.6,Sarah Lee,female,58,Perth,Coupons,Mobile App
